lsoa11cd,gamb_dist,pubs_dist,off_dist
E01030467,2.821388889,2.238611111,2.77
E01030468,2.2775,1.78625,2.2446875
E01030469,2.014193548,1.264193548,1.712258065
E01030470,1.636170213,2.272340426,2.857659574
E01030471,5.495147059,3.333676471,5.977205882
E01030472,5.351076923,1.338769231,9.775692308
E01030473,4.690757576,0.956060606,7.74
E01030474,4.316083333,2.075333333,7.969291667
E01030475,4.211025641,2.105128205,5.805897436
E01030476,4.1328125,0.8321875,5.83375
E01030477,2.2364,2.5438,5.2476
E01030478,3.156875,2.374166667,5.249479167
E01030479,4.908809524,1.684761905,4.611190476
E01030480,4.177428571,1.067714286,3.916571429
E01030481,1.747777778,2.643703704,3.157407407
E01030482,1.185,2.166666667,2.480833333
E01030483,0.763103448,1.856206897,2.367931034
E01030484,0.880434783,1.838913043,2.189347826
E01030485,0.639444444,1.014722222,2.162222222
E01030486,0.959655172,1.537931034,2.55
E01030487,0.281111111,0.461481481,1.574074074
E01030488,1.719411765,1.997941176,3.309705882
E01030489,1.318863636,1.540681818,2.908636364
E01030490,6.351351351,3.508918919,8.16472973
E01030491,7.573977273,1.084909091,9.064818182
E01030492,9.041108108,1.98522973,9.834905405
E01030493,0.774137931,1.027241379,2.026551724
E01030494,0.562,2.8152,3.6924
E01030495,0.535,0.645384615,1.642307692
E01030496,0.607878788,2.740909091,3.465454545
E01030497,1.034193548,1.679677419,2.749032258
E01030498,0.90625,1.307916667,2.30625
E01030499,3.504289474,1.409710526,4.712789474
E01030500,1.633888889,1.797222222,2.815555556
E01030501,2.205636364,1.405090909,3.757818182
E01030502,3.639388889,2.848777778,4.770305556
E01030503,2.541875,2.898375,4.06853125
E01030504,2.258064516,2.184193548,2.830645161
E01030505,1.91862069,1.16862069,1.288275862
E01030506,1.557222222,1.085,0.701111111
E01030507,1.608809524,0.990714286,0.890238095
E01030508,1.392631579,1.306140351,2.11754386
E01030509,0.420392157,0.377058824,1.424313725
E01030510,1.230181818,1.166,1.992181818
E01030511,1.391666667,1.149722222,1.680277778
E01030512,0.92125,0.47975,1.06475
E01030513,1.407307692,1.182692308,1.036923077
E01030514,0.7085,0.58775,0.82375
E01030515,7.56442623,3.438360656,7.036065574
E01030516,3.886744186,1.29255814,5.252325581
E01030517,4.607910448,1.318955224,5.954029851
E01030518,3.157857143,1.735238095,4.523809524
E01030519,4.298372093,0.717674419,5.664186047
E01030520,3.355,2.037894737,4.721052632
E01030521,4.039193548,1.68016129,5.39983871
E01030522,2.6335,1.43425,3.99975
E01030523,3.033939394,2.124545455,4.399090909
E01030524,7.193076923,0.928557692,6.055096154
E01030525,4.332444444,1.381333333,3.918222222
E01030526,5.616666667,2.493,5.204333333
E01030527,5.830434783,1.804202899,4.910724638
E01030528,9.714705882,1.737490196,9.486784314
E01030529,11.21145455,4.394363636,10.66254545
E01030530,6.1735,1.762375,6.63685
E01030531,3.734428571,1.018142857,3.998428571
E01030532,0.827083333,0.441041667,0.491041667
E01030533,1.207682927,0.688780488,0.813536585
E01030534,0.597432432,0.361351351,0.384459459
E01030535,1.282068966,0.348793103,0.738275862
E01030536,1.760634921,0.677142857,1.235238095
E01030537,1.464054054,0.630945946,1.040945946
E01030538,0.721212121,0.211666667,0.29469697
E01030539,1.066666667,0.871515152,2.418181818
E01030540,1.424533333,0.882533333,2.800666667
E01030541,2.331081081,1.006486486,3.696486486
E01030542,1.804444444,0.781666667,3.168888889
E01030543,2.5046,1.4814,3.7798
E01030544,5.079558824,3.714411765,4.559705882
E01030545,3.014705882,1.488823529,2.473529412
E01030546,2.723,0.929,2.1535
E01030547,2.562439024,1.425365854,2.035609756
E01030548,1.241169231,1.1488,1.740184615
E01030549,0.675396825,0.711587302,0.624603175
E01030550,0.595135135,0.563648649,0.789864865
E01030551,0.598108108,0.46027027,1.148648649
E01030552,0.528148148,0.387037037,1.431111111
E01030553,0.982307692,0.802692308,1.965769231
E01030554,2.172807018,1.747368421,3.26245614
E01030555,7.205794118,2.844245098,7.332960784
E01030556,3.5336,1.611733333,3.642666667
E01030557,10.49352273,2.604886364,12.13090909
E01030558,2.840858974,0.710987179,2.535102564
E01030559,0.745483871,0.908064516,1.207096774
E01030560,0.508305085,0.605762712,0.838644068
E01030561,0.715945946,0.527027027,0.49972973
E01030562,1.141481481,1.397037037,1.880740741
E01030563,1.233,1.0205,1.1135
E01030564,0.456956522,0.447391304,0.575652174
E01030565,1.967142857,0.799591837,1.907755102
E01030566,1.895757576,0.643636364,2.61969697
E01030567,3.247887324,1.068028169,3.936056338
E01030568,1.6725,0.765625,3.58875
E01030569,4.317735849,2.961698113,6.286226415
E01030570,2.478157895,2.835789474,2.631578947
E01030571,3.397857143,3.647142857,3.225357143
E01030572,3.292826087,3.56826087,3.145217391
E01030573,2.080606061,1.594242424,1.675454545
E01030574,1.503333333,1.498461538,1.098205128
E01030575,0.381449275,0.215072464,0.483623188
E01030576,0.838684211,0.928157895,1.039210526
E01030577,1.079791667,0.758333333,0.803125
E01030578,1.076923077,0.921538462,1.141153846
E01030579,0.959761905,0.663333333,1.158571429
E01030580,1.320576923,1.260384615,1.359807692
E01030581,1.837708333,1.318958333,1.364791667
E01030582,2.150740741,1.010740741,1.017777778
E01030583,2.032142857,1.473214286,1.489642857
E01030584,2.270769231,1.722115385,3.023653846
E01030585,1.087647059,1.246470588,1.657647059
E01030586,1.357878788,1.266363636,1.943030303
E01030587,0.655625,0.7490625,1.351875
E01030588,1.037777778,0.587777778,1.355555556
E01030589,4.22,2.501964286,1.117321429
E01030590,5.609459459,3.991486486,4.642297297
E01030591,4.652115385,2.466923077,2.961346154
E01030592,2.790769231,1.491076923,1.329692308
E01030593,1.508285714,1.621942857,1.207885714
E01030594,0.7805,0.99225,1.3475
E01030595,1.338709677,1.515483871,1.496451613
E01030596,1.381290323,1.144516129,0.9
E01030597,0.6921875,0.3928125,0.3309375
E01030598,1.724807692,0.888846154,3.922884615
E01030599,0.296333333,1.034666667,4.372
E01030600,0.820833333,1.274583333,4.5
E01030601,0.743,1.5475,4.902
E01030602,1.395925926,1.153703704,3.652222222
E01030603,2.066538462,2.373076923,2.736153846
E01030604,1.965,2.19,2.5775
E01030605,1.809666667,2.525666667,3.337333333
E01030606,1.44125,1.78525,3.392
E01030607,1.62875,2.1285,2.6675
E01030608,1.638076923,2.417692308,1.309615385
E01030609,1.622258065,2.799354839,1.906451613
E01030610,1.666666667,0.938333333,2.481666667
E01030611,1.396779661,0.607288136,1.981525424
E01030612,1.123387097,0.656129032,1.165645161
E01030613,0.663265306,0.661020408,0.415306122
E01030614,1.411290323,0.662903226,1.190967742
E01030615,0.436206897,0.485,0.811896552
E01030616,1.284130435,1.169130435,1.677608696
E01030617,0.623709677,0.612903226,1.231935484
E01030618,1.406451613,1.315483871,1.996451613
E01030619,1.351875,1.315,1.875625
E01030620,0.81443609,0.376090226,0.469849624
E01030621,1.257,0.71275,0.963
E01030622,1.074782609,1.08326087,1.054130435
E01030623,1.91877193,0.926666667,0.950877193
E01030624,1.637,0.7175,1.401
E01030625,2.308222222,1.466,2.214666667
E01030626,1.884615385,1.171794872,1.486923077
E01030627,1.263220339,0.382372881,1.033898305
E01030628,3.291780488,2.516195122,3.783146341
E01030629,3.232051282,2.942307692,3.546410256
E01030630,0.86,0.955454545,1.379090909
E01030631,1.256111111,1.136111111,1.581388889
E01030632,1.0575,0.665,2.18625
E01030633,0.762,0.52,1.948571429
E01030634,0.9736,0.8496,2.1436
E01030635,4.435357143,0.663928571,1.912857143
E01030636,2.581304348,1.594782609,1.550869565
E01030637,2.520769231,1.951794872,0.957179487
E01030638,2.658409091,1.002045455,0.7375
E01030639,4.155443038,1.266835443,1.943924051
E01030640,0.985172414,2.132068966,2.159655172
E01030641,0.513125,1.56,2.8615625
E01030642,0.724242424,1.726060606,2.723333333
E01030643,1.026,2.1964,1.8832
E01030644,0.603333333,1.380666667,2.494333333
E01030645,0.549615385,0.427115385,0.803076923
E01030646,0.478533333,0.463066667,1.273733333
E01030647,1.178372549,1.137392157,1.262803922
E01030648,0.854324324,0.369189189,0.642972973
E01030649,0.691408451,0.447140845,1.168295775
E01030650,1.010833333,0.587916667,1.10375
E01030651,1.676875,1.3053125,1.9628125
E01030652,1.154047619,0.744761905,2.598333333
E01030653,0.848837209,0.37627907,3.150697674
E01030654,1.619444444,1.097222222,3.088333333
E01030655,2.221428571,1.516666667,2.925714286
E01030656,1.599459459,0.641891892,4.148378378
E01030657,1.372432432,0.545405405,3.521891892
E01030658,2.679756098,2.264878049,4.584634146
E01030659,0.618269231,0.309615385,3.634230769
E01030660,1.952542373,1.255254237,1.286271186
E01030661,2.188222222,1.659866667,1.678577778
E01030662,1.989767442,1.363488372,1.486744186
E01030663,0.668571429,0.874571429,2.392285714
E01030664,0.665428571,0.934285714,3.516
E01030665,0.418857143,1.052285714,2.713142857
E01030666,0.753181818,0.559090909,2.050227273
E01030667,0.555098039,0.457843137,4.477843137
E01030668,0.544375,0.3971875,4.64625
E01030669,0.64325,0.535,4.1995
E01030670,1.006956522,0.893043478,4.547391304
E01030671,2.156708333,1.232958333,2.823208333
E01030672,1.459315068,0.802054795,3.629863014
E01030673,3.117,1.0648,3.859
E01030674,2.893939394,1.966363636,3.309090909
E01030675,2.523333333,1.541333333,2.759333333
E01030676,3.305,2.082916667,3.787083333
E01030677,3.039159091,2.891068182,4.239931818
E01030678,3.014,2.306,2.393142857
E01030679,4.20054386,3.330929825,3.84022807
E01030680,3.389318182,2.700454545,2.726818182
E01030681,1.206131579,2.094026316,1.063078947
E01030682,0.433913043,1.846086957,1.463043478
E01030683,1.517352941,1.747941176,0.417941176
E01030684,1.244074074,0.811481481,0.821111111
E01030685,2.388,1.974181818,4.651090909
E01030686,2.682222222,1.865833333,3.529722222
E01030687,1.281463415,1.474878049,4.08195122
E01030688,0.826956522,1.697826087,3.246521739
E01030689,0.687225,1.775775,2.431325
E01030690,0.752071429,1.293095238,2.8355
E01030691,1.719464286,2.325714286,2.808392857
E01030692,2.44117284,1.60345679,1.686518519
E01030693,0.7172,1.7152,1.7892
E01030694,0.527241379,1.511724138,1.366896552
E01030695,1.162941176,2.127058824,2.279705882
E01030696,0.650645161,1.863548387,1.866129032
E01030697,0.880294118,0.993823529,0.426470588
E01030698,0.659333333,1.244,0.686666667
E01030699,1.201388889,1.1825,1.116111111
E01030700,1.243414634,1.376829268,1.299512195
E01030701,0.425862069,0.397241379,0.696206897
E01030702,0.404814815,0.273333333,0.781481481
E01030703,0.954864865,0.454324324,1.024864865
E01030704,0.449487179,0.428461538,0.494102564
E01030705,0.606052632,0.498421053,0.943157895
E01030706,1.302916667,0.497916667,1.445416667
E01030707,1.280243902,1.51902439,1.750731707
E01030708,1.277931034,1.876896552,1.682413793
E01030709,1.993928571,1.358928571,2.780714286
E01030710,1.654705882,2.289411765,2.803529412
E01030711,2.017714286,1.992285714,2.748857143
E01030712,0.264375,0.894375,0.615
E01030713,0.609310345,0.874137931,0.967931034
E01030714,1.146538462,1.726923077,1.522307692
E01030715,1.10875,0.8471875,1.2515625
E01030716,0.570285714,0.428857143,0.653428571
E01030717,1.946176471,2.330588235,2.883823529
E01030718,1.143448276,1.342758621,1.854827586
E01030719,1.888,1.951333333,2.751777778
E01030720,1.090227273,0.575227273,1.090227273
E01030721,2.871666667,1.080185185,3.039814815
E01030722,1.876666667,2.173125,3.666041667
E01030723,1.482571429,1.695142857,4.383142857
E01030724,1.0603125,1.381875,4.2146875
E01030725,1.17893617,1.482340426,2.083404255
E01030726,1.18125,0.619375,1.1634375
E01030727,1.425116279,0.966046512,1.520232558
E01030728,1.869268293,0.822926829,1.928536585
E01030729,1.844642857,1.156428571,1.146428571
E01030730,1.125357143,0.6475,3.844821429
E01030731,0.72325,1.0555,2.789
E01030732,1.3976,1.2884,2.136
E01030733,0.532222222,0.48962963,2.894814815
E01030734,1.066551724,1.435862069,1.767241379
E01030735,0.868372093,0.655581395,1.448372093
E01030736,0.490860215,0.312473118,0.750430108
E01030737,0.503666667,0.761,0.503333333
E01030738,0.9175,1.08275,1.128
E01030739,1.379666667,0.938666667,0.41
E01030740,1.176176471,0.750294118,0.647647059
E01030741,0.518787879,0.403030303,0.505757576
E01030742,0.593170732,0.877804878,0.593414634
E01030743,0.428157895,2.839736842,3.275
E01030744,0.68375,2.2125,2.98175
E01030745,1.097857143,2.721071429,2.785
E01030746,1.141521739,1.992173913,2.794565217
E01030747,2.254,3.709142857,3.955142857
E01030748,0.434242424,0.267878788,2.103939394
E01030749,0.973043478,0.734347826,2.688695652
E01030750,0.767857143,0.6525,1.940714286
E01030751,0.5345,0.687,2.25725
E01030752,0.932195122,1.254390244,2.421707317
E01030753,0.559,0.4535,0.604166667
E01030754,0.948695652,1.098695652,1.389782609
E01030755,1.066666667,1.190526316,1.524385965
E01030756,1.132,0.88725,1.134
E01030757,1.60516129,1.638709677,1.788064516
E01030758,0.98,0.989473684,1.144473684
E01030759,0.400638298,0.363617021,0.49106383
E01030760,0.969347826,0.817608696,0.817608696
E01030761,1.95125,0.760833333,6.240416667
E01030762,2.301395349,0.843255814,6.566046512
E01030763,5.556984127,2.086825397,5.255238095
E01030764,3.936779661,0.892881356,5.603389831
E01030765,4.7275,0.73375,5.4890625
E01030766,0.487222222,0.476481481,1.943518519
E01030767,1.164137931,1.242068966,2.787241379
E01030768,0.938129032,0.824258065,2.220354839
E01030769,1.761176471,1.636176471,3.147058824
E01030770,0.923414634,0.959512195,3.986829268
E01030771,1.6444,1.894,3.6476
E01030772,0.9565625,1.28625,3.139375
E01030773,0.437741935,0.612258065,3.667419355
E01030774,1.357826087,1.357826087,5.322608696
E01030775,1.035,1.035,4.123823529
E01030776,0.640857143,0.640857143,5.622571429
E01030777,0.443076923,0.443076923,4.596666667
E01030778,1.27125,2.5325,3.76875
E01030779,0.511176471,1.953235294,3.967352941
E01030780,2.071806452,2.932258065,3.561870968
E01030781,0.983,2.18225,2.71525
E01030782,1.512222222,0.768148148,4.128888889
E01030783,1.885294118,1.175588235,3.889411765
E01030784,2.188529412,2.087794118,5.785882353
E01030785,2.196428571,1.4125,3.2225
E01030786,2.810540541,2.525675676,3.143783784
E01030787,2.9836,2.6644,3.3344
E01030788,3.16625,3.019375,3.5175
E01030789,1.787804878,1.022439024,2.936829268
E01030790,1.952413793,0.961724138,3.332068966
E01030791,1.459166667,0.958611111,2.801388889
E01030792,2.20625,2.203333333,4.974166667
E01030793,1.06015873,1.356190476,1.412539683
E01030794,0.648378378,0.635675676,0.696486486
E01030795,0.583,0.5872,0.5802
E01030796,2.906666667,2.705151515,3.669090909
E01030797,2.633,2.544666667,3.536
E01030798,1.894166667,1.807777778,2.313333333
E01030799,1.373333333,1.362333333,1.534666667
E01030800,0.72057971,0.573913043,0.784637681
E01030801,1.262432432,0.942702703,1.603243243
E01030802,0.884285714,0.683214286,1.109642857
E01030803,0.532,0.426444444,0.609111111
E01030804,0.930540541,0.838918919,0.82
E01030805,1.036666667,0.675833333,1.039583333
E01030806,2.321388889,0.839166667,5.190833333
E01030807,2.340454545,0.877954545,5.0975
E01030808,2.763414634,1.150731707,5.640243902
E01030809,2.440980392,3.079215686,3.512941176
E01030810,3.1,1.063157895,3.105789474
E01030811,2.569423077,2.598653846,3.452115385
E01030812,6.131875,1.2531,6.807775
E01030813,3.98,2.458541667,3.997291667
E01030814,4.920277778,3.113611111,4.617222222
E01030815,4.5675,1.496730769,6.173461538
E01030816,5.002173913,2.95326087,5.508913043
E01030817,5.675833333,2.082222222,4.597777778
E01030818,4.349565217,3.065652174,3.212608696
E01030819,5.345121951,1.450487805,4.762439024
E01030820,1.935689655,1.42362069,8.288275862
E01030821,2.927,1.2366,6.0866
E01030822,3.391666667,2.317692308,4.561282051
E01030823,3.928709677,0.888870968,3.615
E01030824,5.827096774,0.992903226,5.54516129
E01030825,5.9978,1.0222,5.908
E01030826,6.482916667,3.79375,8.062083333
E01030827,4.67,2.44,8.883111111
E01030828,2.093777778,1.558888889,8.478444444
E01030829,0.777272727,0.457272727,7.327272727
E01030830,1.158888889,0.722222222,7.70037037
E01030831,1.401724138,1.068275862,1.505689655
E01030832,3.387307692,2.314807692,3.901538462
E01030833,0.342051282,0.268461538,5.732820513
E01030834,2.858181818,2.535151515,7.562121212
E01030835,0.893030303,0.743030303,6.309393939
E01030836,0.636444444,0.888888889,0.706444444
E01030837,1.454230769,1.721153846,1.481923077
E01030838,3.3675,1.000277778,3.5275
E01030839,1.338888889,0.910555556,1.338611111
E01030840,3.3496,2.1504,3.478
E01030841,2.849090909,2.10030303,2.976060606
E01030842,4.048214286,2.824642857,4.174642857
E01030843,4.245675676,2.832972973,4.265675676
E01030844,1.334594595,1.248108108,5.63972973
E01030845,1.3945,1.1155,6.0755
E01030846,0.966388889,0.886666667,5.944166667
E01030847,0.723589744,0.574871795,7.294102564
E01030848,0.664222222,0.446,7.418666667
E01030850,0.66,0.64,6.477454545
E01030851,1.438,1.4355,5.69675
E01030852,2.4792,1.3166,4.6108
E01030853,0.382777778,0.757777778,2.33
E01030854,1.062553191,0.627021277,3.463617021
E01030855,1.296122449,1.447142857,3.800408163
E01030856,0.659142857,1.256285714,2.564285714
E01030857,1.648974359,0.701025641,6.857948718
E01030858,1.245689655,0.38,7.118103448
E01030859,2.293863636,2.396363636,4.957727273
E01030860,2.405416667,2.731041667,3.719791667
E01030861,3.707375,3.642,5.45125
E01030862,5.902841463,3.459036585,12.94970732
E01030863,7.13490566,1.208301887,6.969245283
E01030864,4.460657895,4.034078947,12.01802632
E01030865,5.934807692,2.153846154,6.747115385
E01030866,6.543684211,1.499473684,6.197894737
E01030867,8.355873016,7.011587302,13.49174603
E01030868,8.118125,4.8675,8.187291667
E01030869,7.282307692,4.926923077,7.329230769
E01030870,1.697380952,1.418333333,16.24714286
E01030871,1.879756098,1.593902439,15.34658537
E01030872,0.952708333,0.775208333,15.95208333
E01030873,1.026666667,0.746969697,16.28181818
E01030874,1.466666667,1.595777778,13.47244444
E01030875,0.811851852,0.897962963,14.96407407
E01030876,1.211388889,0.98,16.24166667
E01030877,7.980404762,1.291761905,8.371119048
E01030878,7.662444444,1.539555556,9.282
E01030879,7.748870968,4.61483871,8.907419355
E01030880,5.0604,4.302133333,14.4788
E01030881,2.849464286,2.559642857,1.928035714
E01030882,2.322553191,2.107021277,1.269787234
E01030883,2.006111111,1.638703704,1.34
E01030884,1.291086957,0.388913043,1.73
E01030885,0.721701031,0.19642268,1.249350515
E01030886,2.550625,1.463125,1.588125
E01030887,1.626,1.345333333,0.483
E01030888,0.906818182,0.449772727,1.344318182
E01030889,1.333870968,1.151290323,0.882903226
E01030890,2.991351351,2.230540541,2.865945946
E01030891,3.0384,2.6418,2.5136
E01030892,2.553809524,2.476190476,1.934285714
E01030893,1.396666667,1.283555556,0.958
E01030894,2.718382353,1.941029412,2.483823529
E01030895,0.71704918,0.567377049,0.575409836
E01030896,2.450869565,2.075652174,1.313478261
E01030897,2.870606061,2.289090909,1.201212121
E01030898,4.4572,2.2706,2.3562
E01030899,3.276346154,2.939230769,2.951153846
E01030900,2.976829268,2.217073171,3.286097561
E01030901,3.8492,3.1044,3.4788
E01030902,2.422105263,1.485789474,2.26
E01030903,2.354259259,0.618888889,2.880555556
E01030904,2.2475,1.92,2.7103125
E01030905,3.111627907,1.757209302,2.270930233
E01030906,3.877346939,1.503061224,2.106122449
E01030907,5.143555556,1.833555556,3.423333333
E01030908,6.295301205,2.596626506,5.972409639
E01030909,5.820606061,3.828636364,5.305151515
E01030910,8.033230769,4.532615385,8.051384615
E01030911,0.926428571,0.719285714,6.291071429
E01030912,1.52516129,1.328064516,6.413548387
E01030913,1.214090909,1.199545455,5.803636364
E01030914,1.121363636,0.557727273,8.490909091
E01030915,1.725,0.793666667,10.35766667
E01030916,0.562325581,0.478604651,7.29751938
E01030917,1.5640625,1.133125,7.411875
E01030918,0.986744186,0.590930233,6.824418605
E01030919,1.578571429,1.273061224,7.377346939
E01030920,0.576666667,0.490444444,5.835777778
E01030921,0.582857143,0.426607143,6.115535714
E01030922,1.058627451,0.951372549,7.378039216
E01030923,1.266756757,1.2,8.241621622
E01030924,1.182413793,0.714482759,8.536551724
E01030925,1.855357143,1.135357143,9.1525
E01030926,0.593611111,0.804166667,1.036111111
E01030927,1.087407407,1.390740741,1.680740741
E01030928,0.618596491,0.720526316,0.684035088
E01030929,2.39744186,1.961627907,2.601860465
E01030930,0.865438596,0.754736842,0.911403509
E01030931,0.824915254,0.792881356,0.744067797
E01030932,1.761509804,1.785745098,1.782333333
E01030933,0.733191489,0.76787234,0.655744681
E01030934,5.367837838,3.267027027,5.945675676
E01030935,5.861904762,3.595714286,6.439285714
E01030937,3.682391304,1.07,11.45043478
E01030938,3.238,0.68475,11.121
E01030939,4.270322581,1.528387097,10.25516129
E01030940,5.266440678,3.038474576,10.77847458
E01030941,6.403137255,1.552156863,8.548823529
E01030942,6.891428571,2.680793651,10.58984127
E01030943,5.2909375,1.2065625,9.431875
E01030944,2.817906977,1.340697674,6.026976744
E01030945,2.797419355,1.413225806,6.695483871
E01030946,0.695,0.7003125,0.730625
E01030947,1.173214286,1.043928571,1.173214286
E01030948,0.4866,0.3744,0.4866
E01030949,0.8406,0.809,0.8358
E01030950,0.682432432,0.541351351,0.682432432
E01030951,1.670625,0.99875,2.130625
E01030952,1.250952381,0.873809524,2.235238095
E01030953,1.922666667,0.819,2.393
E01030954,0.794214876,0.44107438,1.119834711
E01030955,1.271724138,1.284827586,1.184482759
E01030956,1.737058824,1.367647059,4.034705882
E01030957,1.507333333,1.471333333,3.836
E01030958,1.611111111,0.726111111,3.396111111
E01030959,1.774117647,0.570588235,2.842352941
E01030960,0.949259259,0.702592593,4.069259259
E01030961,1.3215625,0.6628125,4.3546875
E01030962,0.892352941,1.006176471,4.009705882
E01030963,1.880487805,0.872195122,2.227317073
E01030964,1.4474,1.024,2.3538
E01030965,2.039047619,1.878833333,2.627595238
E01030966,0.680322581,0.628064516,2.861612903
E01030967,1.334042553,0.761914894,3.522765957
E01030968,1.0475,0.528611111,1.978611111
E01030969,0.460645161,0.427419355,2.112903226
E01030970,0.755666667,0.762,1.865666667
E01030971,1.57744186,1.797209302,2.542093023
E01030972,0.787692308,1.85025641,2.593846154
E01030973,1.2084,2.7962,3.5792
E01030974,0.645853659,1.147317073,4.047804878
E01030975,1.036285714,1.550285714,4.210857143
E01030976,0.55030303,1.009393939,4.598181818
E01030977,0.611428571,1.305306122,4.88877551
E01030978,1.364358974,0.661794872,6.407692308
E01030979,1.47137931,0.818965517,5.218965517
E01030980,1.050909091,0.781818182,2.386969697
E01030981,2.052222222,0.458888889,2.917777778
E01030982,1.368108108,0.567297297,3.010810811
E01030983,0.622368421,0.583157895,1.883684211
E01030984,0.581176471,1.667352941,2.296470588
E01030985,0.388275862,1.801724138,2.646206897
E01030986,2.175909091,2.976818182,3.713181818
E01030987,3.129787234,2.865106383,4.098510638
E01030988,1.01,1.600333333,1.751166667
E01030989,1.878157895,0.542105263,2.633684211
E01030990,1.34745098,0.931372549,2.064901961
E01030991,1.001034483,0.677931034,1.423448276
E01030992,1.363902439,1.063170732,1.782439024
E01030993,0.523246753,0.49,1.057792208
E01030994,0.86173913,2.129565217,3.815652174
E01030995,0.3256,2.42,3.2564
E01030996,2.557435897,1.754358974,2.478205128
E01030997,2.427511628,1.531139535,2.338581395
E01030998,1.692888889,1.340444444,1.615111111
E01030999,1.73097561,2.492682927,2.440731707
E01031000,0.624464286,1.5175,2.638035714
E01031001,1.490545455,1.591454545,1.707090909
E01031002,0.873148148,0.722592593,0.913888889
E01031003,1.099137931,1.071206897,1.038448276
E01031004,0.518169014,0.465633803,0.514929577
E01031005,4.140571429,2.164,7.653428571
E01031006,5.375714286,1.026428571,8.917142857
E01031007,8.128634921,4.251428571,10.07174603
E01031008,3.0546875,5.2953125,5.055625
E01031009,0.89255814,0.596046512,0.864651163
E01031010,0.398090909,0.224393939,0.438333333
E01031011,0.856677966,0.825084746,1.163898305
E01031012,1.036809524,1.042619048,1.189047619
E01031013,0.803571429,0.774642857,0.775714286
E01031014,1.878387097,1.849677419,1.849677419
E01031015,2.447777778,2.265833333,2.420555556
E01031016,4.089916667,3.091111111,6.429166667
E01031017,3.975026316,2.988421053,4.617631579
E01031018,4.008282051,1.513333333,5.069230769
E01031019,5.4825,1.095454545,5.865227273
E01031020,4.841904762,0.68747619,5.281952381
E01031021,4.486545455,0.320727273,5.063090909
E01031022,4.728723404,1.289574468,6.49787234
E01031023,4.86971831,1.376901408,6.932816901
E01031024,7.747603774,4.146132075,10.15792453
E01031025,2.169140351,3.160421053,6.767403509
E01031026,1.584153846,3.99,7.068461538
E01031027,6.104363636,3.921818182,6.492545455
E01031028,8.354285714,4.213650794,9.173174603
E01031029,2.298285714,4.918571429,4.745142857
E01031030,2.913703704,4.812407407,4.851666667
E01031031,3.902038462,4.342307692,10.34884615
E01031032,5.555195122,4.991219512,9.487804878
E01031033,5.926386364,5.756363636,13.005
E01031034,5.058275,5.32625,13.92275
E01031035,3.406617021,3.491489362,9.114468085
E01031036,7.386833333,4.82,13.12883333
E01031037,0.997686275,4.846470588,8.085098039
E01031038,0.5914375,3.9365625,9.030625
E01031039,0.861272727,4.605454545,7.762727273
E01031040,0.766777778,4.700888889,8.574444444
E01031041,3.452093023,0.426744186,3.596511628
E01031042,4.058095238,0.794047619,4.17952381
E01031043,0.43175,0.331083333,0.865
E01031044,0.907586207,0.860344828,0.907586207
E01031045,0.755357143,0.925357143,1.4
E01031046,0.49972973,0.452702703,0.95
E01031047,0.55037037,0.492962963,1.091481481
E01031048,1.966190476,2.062857143,2.71952381
E01031049,2.130784314,1.969411765,3.238627451
E01031050,2.851152174,1.913804348,3.688304348
E01031051,1.6235,1.727,2.4835
E01031052,0.795454545,0.287727273,1.865909091
E01031053,0.400731707,0.225121951,2.163170732
E01031054,0.8,0.647391304,2.879565217
E01031055,1.441666667,1.441666667,3.677916667
E01031056,2.2775,1.0315,4.3225
E01031057,0.505384615,1.760384615,2.304230769
E01031058,1.156363636,2.047272727,2.647727273
E01031059,1.022727273,1.176363636,1.914090909
E01031060,0.8225,1.4545,2.055
E01031061,1.696818182,1.990454545,2.591818182
E01031062,1.313333333,1.303333333,1.954
E01031063,0.98,0.97,1.528571429
E01031064,0.4274,0.4178,0.8546
E01031065,1.10862069,0.857241379,1.527241379
E01031066,1.087368421,1.031578947,1.014736842
E01031067,0.807777778,2.743888889,3.166111111
E01031068,1.1684375,2.6325,3.6740625
E01031069,2.378571429,1.599642857,4.375357143
E01031070,1.447878788,2.79969697,2.916969697
E01031073,1.166333333,2.841666667,2.888
E01031074,0.920689655,3.501034483,3.550689655
E01031075,1.066153846,1.995641026,2.042564103
E01031077,4.52516129,2.312580645,4.223548387
E01031078,3.325945946,1.186756757,4.401621622
E01031079,1.806153846,1.891923077,2.011923077
E01031080,1.685333333,1.733,1.892333333
E01031081,1.398636364,3.24,3.840909091
E01031082,2.242272727,4.360909091,5.413181818
E01031083,2.508709677,4.010645161,5.895806452
E01031084,1.417307692,4.052307692,4.292307692
E01031085,1.4785,3.385,3.986
E01031086,3.461025641,1.010512821,4.196666667
E01031087,2.698648649,1.777837838,3.33972973
E01031088,3.272368421,1.923684211,3.913947368
E01031089,2.494642857,1.561071429,3.104642857
E01031090,0.671851852,3.777777778,4.461111111
E01031091,0.927333333,3.150666667,3.753333333
E01031092,1.468636364,2.741363636,3.342272727
E01031093,0.413157895,3.629473684,4.23
E01031094,1.053333333,2.375,2.976111111
E01031095,1.02,0.992666667,0.858666667
E01031096,0.522173913,0.542173913,0.417826087
E01031097,1.042285714,1.067428571,0.876
E01031098,1.6,1.828846154,1.803846154
