X,Y,Crime_type,Month
530031.013907744,183278.013367886,Theft from the person,2019-09
530192.005609316,182961.994527883,Theft from the person,2019-09
530031.013907744,183278.013367886,Theft from the person,2019-09
530252.028076184,182930.039149411,Theft from the person,2019-09
530252.028076184,182930.039149411,Theft from the person,2019-09
530031.013907744,183278.013367886,Theft from the person,2019-09
529820.009872632,182668.049811457,Theft from the person,2019-09
529708.989434865,182683.017758807,Theft from the person,2019-09
529708.989434865,182683.017758807,Theft from the person,2019-09
530078.009424712,182797.944953106,Theft from the person,2019-09
529587.030976902,182734.986576761,Theft from the person,2019-09
529395.987578638,182600.034402498,Theft from the person,2019-09
529587.030976902,182734.986576761,Theft from the person,2019-09
529587.030976902,182734.986576761,Theft from the person,2019-09
529587.030976902,182734.986576761,Theft from the person,2019-09
529445.999664257,182476.011799465,Theft from the person,2019-09
529108.998778322,182804.044488089,Theft from the person,2019-09
529108.998778322,182804.044488089,Theft from the person,2019-09
530722.02757122,182448.043204455,Theft from the person,2019-09
530907.029306705,182398.949171052,Theft from the person,2019-09
530709.027729541,182295.036368706,Theft from the person,2019-09
530683.977698277,182747.957765537,Theft from the person,2019-09
530435.996390086,182977.045723618,Theft from the person,2019-09
530669.998266081,182803.014172451,Theft from the person,2019-09
530683.977698277,182747.957765537,Theft from the person,2019-09
530312.000154626,182891.962925995,Theft from the person,2019-09
530312.000154626,182891.962925995,Theft from the person,2019-09
530272.001188394,182863.006330748,Theft from the person,2019-09
530562.024857795,182802.017950167,Theft from the person,2019-09
530604.021296696,182647.97728865,Theft from the person,2019-09
530238.974291065,182220.982415983,Theft from the person,2019-09
530269.99897371,182434.98421514,Theft from the person,2019-09
530103.96447197,182397.012165406,Theft from the person,2019-09
530246.971470461,182326.010149395,Theft from the person,2019-09
530255.017472408,182291.05299216,Theft from the person,2019-09
530103.96447197,182397.012165406,Theft from the person,2019-09
530103.96447197,182397.012165406,Theft from the person,2019-09
530255.017472408,182291.05299216,Theft from the person,2019-09
530255.017472408,182291.05299216,Theft from the person,2019-09
530255.017472408,182291.05299216,Theft from the person,2019-09
530555.967555628,182611.021984173,Theft from the person,2019-09
530278.972377985,182694.044277067,Theft from the person,2019-09
530175.992863798,182666.032915345,Theft from the person,2019-09
530089.006131905,182729.012480479,Theft from the person,2019-09
530089.006131905,182729.012480479,Theft from the person,2019-09
529869.011226827,182583.953375275,Theft from the person,2019-09
530089.006131905,182729.012480479,Theft from the person,2019-09
530175.992863798,182666.032915345,Theft from the person,2019-09
530104.024544397,182578.95105321,Theft from the person,2019-09
529791.019933367,181756.957329725,Theft from the person,2019-09
529604.002473415,181588.051239576,Theft from the person,2019-09
529604.002473415,181588.051239576,Theft from the person,2019-09
529604.002473415,181588.051239576,Theft from the person,2019-09
529529.020256205,181767.96419787,Theft from the person,2019-09
529744.968577322,181467.019499849,Theft from the person,2019-09
529704.009097506,181621.982941643,Theft from the person,2019-09
529744.968577322,181467.019499849,Theft from the person,2019-09
529653.995603516,181516.997201677,Theft from the person,2019-09
529604.002473415,181588.051239576,Theft from the person,2019-09
529744.968577322,181467.019499849,Theft from the person,2019-09
529744.968577322,181467.019499849,Theft from the person,2019-09
529962.030928047,181812.960938469,Theft from the person,2019-09
529962.030928047,181812.960938469,Theft from the person,2019-09
529744.968577322,181467.019499849,Theft from the person,2019-09
529744.968577322,181467.019499849,Theft from the person,2019-09
529529.020256205,181767.96419787,Theft from the person,2019-09
529744.968577322,181467.019499849,Theft from the person,2019-09
529591.994000471,181734.963155979,Theft from the person,2019-09
529744.968577322,181467.019499849,Theft from the person,2019-09
529962.030928047,181812.960938469,Theft from the person,2019-09
529744.968577322,181467.019499849,Theft from the person,2019-09
529753.022804672,181872.047927718,Theft from the person,2019-09
529360.02689722,182354.978946884,Theft from the person,2019-09
529360.02689722,182354.978946884,Theft from the person,2019-09
529765.006665075,182508.965700607,Theft from the person,2019-09
529697.022588261,182482.97119829,Theft from the person,2019-09
530071.031299796,182222.020910094,Theft from the person,2019-09
529360.02689722,182354.978946884,Theft from the person,2019-09
530062.973690085,182186.985042139,Theft from the person,2019-09
529765.006665075,182508.965700607,Theft from the person,2019-09
529247.981196959,182169.968381837,Theft from the person,2019-09
529505.010341679,181881.966429764,Theft from the person,2019-09
529280.989893764,182143.990797255,Theft from the person,2019-09
529362.022349763,182033.99869108,Theft from the person,2019-09
529277.010823021,182283.985849542,Theft from the person,2019-09
529505.010341679,181881.966429764,Theft from the person,2019-09
529212.012839387,182154.031190717,Theft from the person,2019-09
529277.010823021,182283.985849542,Theft from the person,2019-09
529212.012839387,182154.031190717,Theft from the person,2019-09
529505.010341679,181881.966429764,Theft from the person,2019-09
529377.0276764,182128.965327739,Theft from the person,2019-09
529408.01831809,181966.957934967,Theft from the person,2019-09
529505.010341679,181881.966429764,Theft from the person,2019-09
529555.980807392,181884.044840191,Theft from the person,2019-09
529280.989893764,182143.990797255,Theft from the person,2019-09
529328.006300008,182124.045056421,Theft from the person,2019-09
529339.016844024,182305.037451656,Theft from the person,2019-09
529377.0276764,182128.965327739,Theft from the person,2019-09
529505.010341679,181881.966429764,Theft from the person,2019-09
529739.025676825,182218.983650415,Theft from the person,2019-09
529247.981196959,182169.968381837,Theft from the person,2019-09
529505.010341679,181881.966429764,Theft from the person,2019-09
529280.989893764,182143.990797255,Theft from the person,2019-09
529377.0276764,182128.965327739,Theft from the person,2019-09
529588.985457464,182301.94945798,Theft from the person,2019-09
529505.010341679,181881.966429764,Theft from the person,2019-09
529739.025676825,182218.983650415,Theft from the person,2019-09
529641.994479178,182058.049265257,Theft from the person,2019-09
530710.007612646,181890.012781231,Theft from the person,2019-09
530632.017009521,181902.027816024,Theft from the person,2019-09
530632.017009521,181902.027816024,Theft from the person,2019-09
530542.020577521,181840.960414518,Theft from the person,2019-09
531088.98365761,182078.043396236,Theft from the person,2019-09
531448.005716007,181946.998738176,Theft from the person,2019-09
531415.01510877,182012.021721476,Theft from the person,2019-09
531159.01136746,182075.956110254,Theft from the person,2019-09
531448.999550285,181871.021723872,Theft from the person,2019-09
531513.970168515,181747.960646741,Theft from the person,2019-09
531250.998443012,182038.049277132,Theft from the person,2019-09
531188.992840774,181681.027297436,Theft from the person,2019-09
530907.97671999,182214.03060347,Theft from the person,2019-09
530928.018281984,182002.007358688,Theft from the person,2019-09
530855.994466371,182024.966577109,Theft from the person,2019-09
530888.992200789,182086.017624843,Theft from the person,2019-09
530166.018648731,181903.977130121,Theft from the person,2019-09
529870.998664004,181438.970434206,Theft from the person,2019-09
530160.976085672,181753.958375643,Theft from the person,2019-09
530160.976085672,181753.958375643,Theft from the person,2019-09
530160.976085672,181753.958375643,Theft from the person,2019-09
529835.971303321,182144.012080291,Theft from the person,2019-09
529865.997218195,182204.980068669,Theft from the person,2019-09
530160.976085672,181753.958375643,Theft from the person,2019-09
530197.012513476,182160.039952674,Theft from the person,2019-09
529883.004045333,181947.03108551,Theft from the person,2019-09
530009.978305581,182057.994369878,Theft from the person,2019-09
530099.990464571,182170.017351507,Theft from the person,2019-09
530009.978305581,182057.994369878,Theft from the person,2019-09
529871.971683787,181390.03375485,Theft from the person,2019-09
529759.965556062,181573.003528002,Theft from the person,2019-09
530166.018648731,181903.977130121,Theft from the person,2019-09
529979.980063395,181417.943828347,Theft from the person,2019-09
530160.976085672,181753.958375643,Theft from the person,2019-09
529999.983732795,181555.99315118,Theft from the person,2019-09
530160.976085672,181753.958375643,Theft from the person,2019-09
529883.985688326,182038.970461964,Theft from the person,2019-09
530160.976085672,181753.958375643,Theft from the person,2019-09
529861.021295845,181554.999123971,Theft from the person,2019-09
529979.980063395,181417.943828347,Theft from the person,2019-09
530099.990464571,182170.017351507,Theft from the person,2019-09
530009.978305581,182057.994369878,Theft from the person,2019-09
530009.978305581,182057.994369878,Theft from the person,2019-09
530099.990464571,182170.017351507,Theft from the person,2019-09
529871.971683787,181390.03375485,Theft from the person,2019-09
529871.971683787,181390.03375485,Theft from the person,2019-09
529870.998664004,181438.970434206,Theft from the person,2019-09
530197.012513476,182160.039952674,Theft from the person,2019-09
529871.971683787,181390.03375485,Theft from the person,2019-09
530197.012513476,182160.039952674,Theft from the person,2019-09
531045.968588495,181781.046991158,Theft from the person,2019-09
531129.029373405,181613.046782333,Theft from the person,2019-09
530217.969246402,181986.985445605,Theft from the person,2019-09
530583.013543158,181374.98455264,Theft from the person,2019-09
530217.969246402,181986.985445605,Theft from the person,2019-09
530764.003496013,181877.047472813,Theft from the person,2019-09
530217.969246402,181986.985445605,Theft from the person,2019-09
530614.990707548,181467.943690636,Theft from the person,2019-09
530217.969246402,181986.985445605,Theft from the person,2019-09
